Fecha,Productos,Ingreso,Tienda,Ventas
01/03/2020,24,6377,3,60
02/03/2020,36,7500,3,99
03/03/2020,44,6358,3,98
04/03/2020,44,5783,3,91
05/03/2020,20,6009,3,19
06/03/2020,17,7196,3,56
07/03/2020,35,7015,3,59
08/03/2020,34,6969,3,18
09/03/2020,22,6874,3,65
10/03/2020,32,6004,3,100
11/03/2020,23,7387,3,46
12/03/2020,28,7790,3,15
13/03/2020,26,7314,3,75
14/03/2020,47,9197,3,59
15/03/2020,44,9074,3,20
16/03/2020,15,6578,3,41
17/03/2020,32,8893,3,40
18/03/2020,47,5705,3,71
19/03/2020,30,7672,3,78
20/03/2020,30,7800,3,61
21/03/2020,22,5747,3,86
22/03/2020,17,6490,3,64
23/03/2020,27,6706,3,30
24/03/2020,18,9561,3,86
25/03/2020,17,6756,3,58
26/03/2020,43,6368,3,76
27/03/2020,24,7392,3,52
28/03/2020,17,6742,3,8
29/03/2020,43,9563,3,73
30/03/2020,43,9802,3,83
31/03/2020,50,9607,3,95
01/04/2020,37,5952,3,7
02/04/2020,22,6573,3,27
03/04/2020,33,6288,3,61
04/04/2020,48,5447,3,39
05/04/2020,39,5444,3,79
06/04/2020,28,6049,3,12
07/04/2020,21,5311,3,6
08/04/2020,17,7121,3,12
09/04/2020,43,6756,3,55
10/04/2020,21,8358,3,48
11/04/2020,37,9949,3,85
12/04/2020,31,8314,3,31
13/04/2020,36,6528,3,1
14/04/2020,44,6628,3,4
15/04/2020,25,7314,3,49
16/04/2020,18,9747,3,22
17/04/2020,16,8867,3,29
18/04/2020,29,6421,3,42
19/04/2020,25,8614,3,100
20/04/2020,41,6445,3,83
21/04/2020,42,7912,3,44
22/04/2020,39,6090,3,29
23/04/2020,19,9685,3,86
24/04/2020,40,7339,3,18
25/04/2020,21,9378,3,46
26/04/2020,29,8305,3,22
27/04/2020,36,7276,3,43
28/04/2020,48,7640,3,15
29/04/2020,21,9257,3,4
30/04/2020,50,5578,3,15
01/05/2020,19,8378,3,57
02/05/2020,38,7018,3,43
03/05/2020,31,9730,3,77
04/05/2020,27,9751,3,66
05/05/2020,40,5435,3,71
06/05/2020,46,5837,3,93
07/05/2020,35,6300,3,75
08/05/2020,43,7605,3,20
09/05/2020,15,8877,3,89
10/05/2020,47,5239,3,84
11/05/2020,25,6687,3,83
12/05/2020,17,6800,3,31
13/05/2020,41,6657,3,77
14/05/2020,50,5772,3,41
15/05/2020,35,9096,3,58
16/05/2020,27,7479,3,35
17/05/2020,29,7869,3,46
18/05/2020,40,6969,3,63
19/05/2020,40,8681,3,85
20/05/2020,47,5232,3,1
21/05/2020,45,7602,3,14
22/05/2020,28,9890,3,99
23/05/2020,25,7537,3,2
24/05/2020,20,6059,3,8
25/05/2020,49,5932,3,51
26/05/2020,21,8358,3,0
27/05/2020,42,6796,3,78
28/05/2020,47,7543,3,79
29/05/2020,20,8546,3,42
30/05/2020,28,7795,3,75
31/05/2020,37,9523,3,23
01/06/2020,18,5747,3,96
02/06/2020,37,7955,3,90
03/06/2020,37,8659,3,60
04/06/2020,29,6040,3,46
05/06/2020,27,7456,3,23
06/06/2020,46,6258,3,73
07/06/2020,49,7553,3,31
08/06/2020,42,8324,3,46
09/06/2020,44,9078,3,55
10/06/2020,42,5443,3,61
11/06/2020,34,5377,3,55
12/06/2020,24,5577,3,83
13/06/2020,42,7984,3,66
14/06/2020,31,7623,3,15
15/06/2020,40,8133,3,90
16/06/2020,48,6642,3,83
17/06/2020,29,5351,3,50
18/06/2020,29,5874,3,100
19/06/2020,45,6997,3,88
20/06/2020,36,7547,3,18
21/06/2020,15,7305,3,1
22/06/2020,20,9221,3,34
23/06/2020,37,7974,3,48
24/06/2020,26,8725,3,26
25/06/2020,46,8845,3,13
26/06/2020,46,6903,3,43
27/06/2020,29,8941,3,48
28/06/2020,41,6116,3,97
29/06/2020,18,5581,3,27
30/06/2020,35,8618,3,64
01/07/2020,42,5485,3,81
02/07/2020,50,9156,3,24
03/07/2020,23,6963,3,19
04/07/2020,30,7981,3,84
05/07/2020,44,7696,3,59
06/07/2020,31,5833,3,38
07/07/2020,41,7508,3,38
08/07/2020,42,9578,3,8
09/07/2020,17,6011,3,55
10/07/2020,38,5023,3,51
11/07/2020,18,5585,3,2
12/07/2020,20,7106,3,45
13/07/2020,36,9549,3,70
14/07/2020,39,5765,3,12
15/07/2020,32,6640,3,48
16/07/2020,24,8779,3,55
17/07/2020,25,6792,3,16
18/07/2020,26,8637,3,46
19/07/2020,46,9067,3,62
20/07/2020,34,9160,3,39
21/07/2020,31,8903,3,95
22/07/2020,25,5714,3,38
23/07/2020,23,8678,3,58
24/07/2020,29,9428,3,88
25/07/2020,25,8747,3,99
26/07/2020,16,6405,3,100
27/07/2020,35,8515,3,60
28/07/2020,37,6204,3,94
29/07/2020,48,6387,3,75
30/07/2020,46,6067,3,10
31/07/2020,25,6596,3,75
01/08/2020,15,7121,3,100
02/08/2020,42,8803,3,45
03/08/2020,19,5715,3,96
04/08/2020,26,8457,3,58
05/08/2020,42,6317,3,69
06/08/2020,34,6687,3,80
07/08/2020,21,6431,3,49
08/08/2020,27,8264,3,16
09/08/2020,34,6066,3,21
10/08/2020,35,7520,3,65
11/08/2020,37,9911,3,7
12/08/2020,27,8600,3,2
13/08/2020,16,9222,3,83
14/08/2020,47,5159,3,18
15/08/2020,19,6229,3,59
16/08/2020,25,6705,3,44
17/08/2020,47,7120,3,64
18/08/2020,45,8647,3,78
19/08/2020,31,6080,3,48
20/08/2020,28,7912,3,65
21/08/2020,25,8295,3,18
22/08/2020,31,5733,3,100
23/08/2020,41,7537,3,79
24/08/2020,22,9169,3,96
25/08/2020,17,8632,3,43
26/08/2020,22,7097,3,83
27/08/2020,48,8516,3,63
28/08/2020,26,5264,3,71
29/08/2020,22,9165,3,11
30/08/2020,27,5185,3,94
31/08/2020,19,6720,3,87
01/09/2020,16,9228,3,16
02/09/2020,24,9854,3,7
03/09/2020,27,9101,3,12
04/09/2020,47,7695,3,99
05/09/2020,31,8948,3,87
06/09/2020,37,6720,3,69
07/09/2020,40,9688,3,69
08/09/2020,32,9518,3,46
09/09/2020,46,8804,3,47
10/09/2020,45,8841,3,55
11/09/2020,17,8680,3,27
12/09/2020,38,8781,3,24
13/09/2020,49,7317,3,91
14/09/2020,50,8520,3,36
15/09/2020,31,7698,3,57
16/09/2020,47,9465,3,76
17/09/2020,50,7253,3,81
18/09/2020,50,8478,3,95
19/09/2020,35,5640,3,15
20/09/2020,30,9609,3,42
21/09/2020,20,7299,3,88
22/09/2020,28,9755,3,43
23/09/2020,50,8483,3,49
24/09/2020,21,9786,3,51
25/09/2020,39,5987,3,86
26/09/2020,15,8832,3,53
27/09/2020,43,6962,3,60
28/09/2020,40,6886,3,28
29/09/2020,48,6466,3,95
30/09/2020,43,6407,3,50
01/10/2020,18,5873,3,47
02/10/2020,43,7265,3,56
03/10/2020,39,8912,3,52
04/10/2020,39,7207,3,58
05/10/2020,20,6287,3,78
06/10/2020,21,7875,3,35
07/10/2020,27,5640,3,5
08/10/2020,20,5578,3,98
09/10/2020,34,8998,3,66
10/10/2020,38,5633,3,41
11/10/2020,43,5152,3,92
12/10/2020,40,9638,3,7
13/10/2020,38,8562,3,70
14/10/2020,17,7674,3,5
15/10/2020,43,9343,3,35
16/10/2020,20,9890,3,7
17/10/2020,31,6566,3,71
18/10/2020,37,6254,3,31
19/10/2020,40,7124,3,9
20/10/2020,21,6268,3,55
21/10/2020,23,6655,3,98
22/10/2020,38,9196,3,97
23/10/2020,50,6016,3,3
24/10/2020,35,5670,3,49
25/10/2020,43,8361,3,26
26/10/2020,44,9871,3,62
27/10/2020,17,8285,3,62
28/10/2020,23,8793,3,61
29/10/2020,17,5120,3,78
30/10/2020,15,7726,3,58
31/10/2020,27,7510,3,89
01/11/2020,32,7095,3,81
02/11/2020,30,8910,3,12
03/11/2020,32,8586,3,99
04/11/2020,35,6273,3,24
05/11/2020,28,6604,3,24
06/11/2020,28,7917,3,18
07/11/2020,28,5463,3,1
08/11/2020,32,7668,3,16
09/11/2020,19,5008,3,2
10/11/2020,20,6498,3,24
11/11/2020,26,7365,3,98
12/11/2020,33,7988,3,65
13/11/2020,43,8645,3,47
14/11/2020,18,8935,3,54
15/11/2020,33,7281,3,96
16/11/2020,25,6554,3,94
17/11/2020,35,8136,3,78
18/11/2020,16,9522,3,83
19/11/2020,27,8792,3,35
20/11/2020,24,9869,3,91
21/11/2020,23,6314,3,65
22/11/2020,49,5679,3,41
23/11/2020,37,7556,3,48
24/11/2020,21,6504,3,34
25/11/2020,37,9218,3,91
26/11/2020,40,8647,3,59
27/11/2020,21,8462,3,41
28/11/2020,47,8048,3,47
29/11/2020,26,6816,3,58
30/11/2020,33,5479,3,55
01/12/2020,34,6800,3,18
02/12/2020,49,7125,3,35
03/12/2020,39,5118,3,60
04/12/2020,27,6169,3,71
05/12/2020,34,7322,3,49
06/12/2020,28,6833,3,68
07/12/2020,28,8139,3,82
08/12/2020,40,7786,3,92
09/12/2020,28,8199,3,68
10/12/2020,37,6514,3,82
11/12/2020,37,6100,3,34
12/12/2020,23,5657,3,2
13/12/2020,28,5305,3,11
14/12/2020,49,7436,3,53
15/12/2020,19,7951,3,52
16/12/2020,49,9819,3,2
17/12/2020,18,9384,3,26
18/12/2020,18,8604,3,92
19/12/2020,28,6870,3,87
20/12/2020,35,8925,3,66
21/12/2020,16,8746,3,64
22/12/2020,36,6289,3,75
23/12/2020,50,9166,3,32
24/12/2020,39,6322,3,88
25/12/2020,44,7720,3,46
26/12/2020,17,9019,3,47
27/12/2020,24,8793,3,67
28/12/2020,19,9903,3,1
29/12/2020,23,5458,3,35
30/12/2020,33,9921,3,77
31/12/2020,33,7559,3,45
01/01/2021,49,5904,3,48
02/01/2021,45,7473,3,90
03/01/2021,48,7954,3,30
04/01/2021,24,8488,3,53
05/01/2021,37,8493,3,82
06/01/2021,29,5224,3,21
07/01/2021,25,7066,3,87
08/01/2021,18,9309,3,100
09/01/2021,16,6416,3,57
10/01/2021,38,5601,3,19
11/01/2021,42,7695,3,95
12/01/2021,24,9271,3,34
13/01/2021,20,8549,3,34
14/01/2021,45,9925,3,95
15/01/2021,15,7376,3,72
16/01/2021,42,9579,3,77
17/01/2021,49,8388,3,35
18/01/2021,16,5935,3,30
19/01/2021,22,8629,3,100
20/01/2021,46,8611,3,12
21/01/2021,41,7538,3,86
22/01/2021,47,5996,3,78
23/01/2021,40,8814,3,60
24/01/2021,20,8311,3,5
25/01/2021,36,8062,3,7
26/01/2021,47,5184,3,73
27/01/2021,38,9306,3,82
28/01/2021,28,7863,3,88
29/01/2021,20,5568,3,35
30/01/2021,30,8561,3,7
31/01/2021,46,9107,3,99
01/02/2021,25,9927,3,7
02/02/2021,44,9606,3,30
03/02/2021,46,9237,3,13
04/02/2021,32,8959,3,81
05/02/2021,17,6722,3,96
06/02/2021,18,7802,3,33
07/02/2021,23,5797,3,8
08/02/2021,44,9551,3,95
09/02/2021,42,7365,3,70
10/02/2021,17,9589,3,55
11/02/2021,18,9730,3,76
12/02/2021,31,6544,3,65
13/02/2021,26,9333,3,96
14/02/2021,45,8064,3,10
15/02/2021,35,8920,3,5
16/02/2021,18,6174,3,45
17/02/2021,18,5154,3,24
18/02/2021,47,9519,3,57
19/02/2021,44,7428,3,79
20/02/2021,40,5839,3,1
21/02/2021,44,9676,3,20
22/02/2021,30,6092,3,21
23/02/2021,29,6990,3,11
24/02/2021,18,9515,3,96
25/02/2021,29,7016,3,75
26/02/2021,22,7692,3,81
27/02/2021,20,5124,3,49
28/02/2021,36,8326,3,38
01/03/2021,43,9387,3,15
02/03/2021,33,5540,3,9
03/03/2021,16,8095,3,23
04/03/2021,41,7961,3,38
05/03/2021,41,8735,3,43
06/03/2021,42,8965,3,92
07/03/2021,32,6805,3,15
08/03/2021,45,6495,3,83
09/03/2021,17,6451,3,60
10/03/2021,15,7332,3,5
11/03/2021,15,7384,3,64
12/03/2021,31,7705,3,66
13/03/2021,17,6190,3,49
14/03/2021,18,8957,3,41
15/03/2021,19,5252,3,37
16/03/2021,33,6809,3,91
17/03/2021,17,5586,3,23
18/03/2021,23,6671,3,66
19/03/2021,33,6894,3,8
20/03/2021,50,6028,3,0
21/03/2021,18,5457,3,73
22/03/2021,25,7271,3,39
23/03/2021,27,6667,3,98
24/03/2021,45,9863,3,51
25/03/2021,44,9754,3,52
26/03/2021,16,8328,3,31
27/03/2021,38,7619,3,75
28/03/2021,38,7733,3,11
29/03/2021,17,8150,3,13
30/03/2021,32,9423,3,38
31/03/2021,23,8660,3,55
01/04/2021,48,9311,3,85
02/04/2021,16,8939,3,91
03/04/2021,36,6447,3,27
04/04/2021,37,9628,3,95
05/04/2021,20,8440,3,62
06/04/2021,24,6637,3,45
07/04/2021,49,6386,3,65
08/04/2021,46,8328,3,3
09/04/2021,39,9078,3,11
10/04/2021,32,5454,3,17
11/04/2021,49,6490,3,63
12/04/2021,26,8629,3,90
13/04/2021,50,8165,3,23
14/04/2021,33,5030,3,16
15/04/2021,45,7860,3,6
16/04/2021,42,9176,3,52
17/04/2021,15,5173,3,67
18/04/2021,28,7437,3,74
19/04/2021,32,5882,3,20
20/04/2021,27,8369,3,2
21/04/2021,19,7729,3,81
22/04/2021,19,8796,3,27
23/04/2021,47,6547,3,8
24/04/2021,48,6868,3,13
25/04/2021,30,9457,3,100
26/04/2021,19,8161,3,84
27/04/2021,19,8539,3,58
28/04/2021,47,6037,3,9
29/04/2021,33,5492,3,87
30/04/2021,39,7568,3,60
01/05/2021,20,5159,3,44
02/05/2021,49,8638,3,11
03/05/2021,43,7553,3,51
04/05/2021,31,8189,3,97
05/05/2021,42,6921,3,41
06/05/2021,30,9609,3,52
07/05/2021,24,5707,3,59
08/05/2021,21,7684,3,18
09/05/2021,34,7118,3,87
10/05/2021,17,6705,3,27
11/05/2021,20,5666,3,53
12/05/2021,44,7785,3,3
13/05/2021,31,8637,3,83
14/05/2021,32,8574,3,0
15/05/2021,43,9877,3,30
16/05/2021,38,7906,3,88
17/05/2021,36,7155,3,60
18/05/2021,49,5226,3,26
19/05/2021,20,6342,3,52
20/05/2021,23,8507,3,77
21/05/2021,37,8502,3,73
22/05/2021,34,5339,3,55
23/05/2021,23,8562,3,97
24/05/2021,40,9869,3,6
25/05/2021,23,8435,3,12
26/05/2021,47,7787,3,58
27/05/2021,43,8661,3,96
28/05/2021,28,5829,3,8
29/05/2021,30,7744,3,75
30/05/2021,36,7147,3,86
31/05/2021,27,7919,3,84
01/06/2021,39,5203,3,83
02/06/2021,32,7801,3,5
03/06/2021,48,5343,3,21
04/06/2021,16,5369,3,43
05/06/2021,40,5867,3,29
06/06/2021,23,5126,3,98
07/06/2021,40,9370,3,35
08/06/2021,20,7034,3,49
09/06/2021,24,5876,3,91
10/06/2021,46,9506,3,49
11/06/2021,45,5655,3,70
12/06/2021,23,6936,3,34
13/06/2021,18,5723,3,89
14/06/2021,38,5627,3,30
15/06/2021,22,5925,3,87
16/06/2021,17,6512,3,15
17/06/2021,48,8907,3,97
18/06/2021,24,9756,3,79
19/06/2021,17,7331,3,96
20/06/2021,24,9965,3,94
21/06/2021,50,9982,3,87
22/06/2021,46,6640,3,39
23/06/2021,35,6402,3,15
24/06/2021,19,7516,3,34
25/06/2021,17,9592,3,40
26/06/2021,36,8522,3,37
27/06/2021,44,7441,3,51
28/06/2021,39,9176,3,25
29/06/2021,30,6711,3,23
30/06/2021,35,8883,3,0
01/07/2021,36,7134,3,63
02/07/2021,34,9641,3,7
03/07/2021,21,7400,3,57
04/07/2021,39,7240,3,97
05/07/2021,37,9908,3,62
06/07/2021,31,9478,3,17
07/07/2021,45,8404,3,79
08/07/2021,37,7100,3,10
09/07/2021,46,9850,3,25
10/07/2021,35,9753,3,61
11/07/2021,42,8340,3,74
12/07/2021,29,8669,3,28
13/07/2021,40,8187,3,23
14/07/2021,34,5256,3,9
15/07/2021,47,9933,3,59
16/07/2021,23,9917,3,79
17/07/2021,19,6085,3,2
18/07/2021,27,7972,3,73
19/07/2021,18,6822,3,77
20/07/2021,31,8235,3,70
21/07/2021,29,8806,3,23
22/07/2021,23,9046,3,54
23/07/2021,29,5994,3,67
24/07/2021,24,5739,3,60
25/07/2021,33,5041,3,45
26/07/2021,37,9255,3,9
27/07/2021,42,5585,3,100
28/07/2021,34,6767,3,92
29/07/2021,35,7213,3,45
30/07/2021,41,8290,3,12
31/07/2021,35,6210,3,13
01/08/2021,15,7627,3,78
02/08/2021,39,9765,3,32
03/08/2021,24,9030,3,61
04/08/2021,50,6576,3,44
05/08/2021,47,6393,3,23
06/08/2021,34,7133,3,43
07/08/2021,20,6527,3,36
08/08/2021,48,9924,3,69
09/08/2021,28,9932,3,70
10/08/2021,47,9390,3,2
11/08/2021,36,9105,3,67
12/08/2021,31,6275,3,46
13/08/2021,30,7910,3,84
14/08/2021,37,5123,3,2
15/08/2021,19,8158,3,43
16/08/2021,49,9426,3,95
17/08/2021,37,7728,3,19
18/08/2021,42,7567,3,83
19/08/2021,43,8626,3,36
20/08/2021,35,6288,3,34
21/08/2021,30,8950,3,12
22/08/2021,22,9641,3,80
23/08/2021,26,6451,3,96
24/08/2021,24,8464,3,22
25/08/2021,32,6327,3,92
26/08/2021,34,9618,3,92
27/08/2021,21,5442,3,35
28/08/2021,19,7022,3,14
29/08/2021,28,9043,3,93
30/08/2021,33,5625,3,48
31/08/2021,29,7349,3,69
01/09/2021,16,6461,3,96
02/09/2021,32,7250,3,43
03/09/2021,45,5721,3,45
04/09/2021,36,7980,3,54
05/09/2021,21,6176,3,83
06/09/2021,32,9776,3,74
07/09/2021,46,9275,3,53
08/09/2021,21,5828,3,95
09/09/2021,19,5052,3,22
10/09/2021,39,5143,3,30
11/09/2021,22,7915,3,42
12/09/2021,30,7236,3,34
13/09/2021,16,9747,3,5
14/09/2021,20,7209,3,70
15/09/2021,25,7905,3,24
16/09/2021,25,9969,3,61
17/09/2021,24,6947,3,42
18/09/2021,15,5638,3,88
19/09/2021,40,5975,3,29
20/09/2021,23,7400,3,96
21/09/2021,50,9044,3,96
22/09/2021,40,7615,3,14
23/09/2021,31,8830,3,28
24/09/2021,47,6086,3,9
25/09/2021,31,7281,3,36
26/09/2021,24,6059,3,99
27/09/2021,23,5270,3,11
28/09/2021,42,5194,3,0
29/09/2021,38,9339,3,46
30/09/2021,32,9601,3,80
01/10/2021,48,7800,3,66
02/10/2021,46,7846,3,55
03/10/2021,29,6406,3,42
04/10/2021,25,5142,3,57
05/10/2021,37,8106,3,58
06/10/2021,35,7213,3,49
07/10/2021,16,7462,3,39
08/10/2021,32,9275,3,75
09/10/2021,19,8900,3,85
10/10/2021,48,6594,3,30
11/10/2021,20,6910,3,32
12/10/2021,45,9724,3,70
13/10/2021,35,6446,3,49
14/10/2021,37,8538,3,41
15/10/2021,50,5517,3,76
16/10/2021,15,9006,3,2
17/10/2021,34,8682,3,85
18/10/2021,40,5113,3,77
19/10/2021,19,8782,3,77
20/10/2021,17,8777,3,79
21/10/2021,28,5437,3,33
22/10/2021,50,8316,3,99
23/10/2021,49,6099,3,72
24/10/2021,16,9678,3,8
25/10/2021,22,5923,3,77
26/10/2021,17,9465,3,59
27/10/2021,48,8647,3,57
28/10/2021,33,7593,3,80
29/10/2021,21,7663,3,33
30/10/2021,38,9516,3,15
31/10/2021,22,7347,3,58
01/11/2021,39,5910,3,95
02/11/2021,18,5845,3,3
03/11/2021,24,9452,3,4
04/11/2021,45,6497,3,100
05/11/2021,23,5613,3,2
06/11/2021,45,7509,3,98
07/11/2021,27,7164,3,54
08/11/2021,50,8538,3,52
09/11/2021,44,7293,3,1
10/11/2021,34,8918,3,90
11/11/2021,31,5189,3,23
12/11/2021,19,5564,3,51
13/11/2021,36,9371,3,21
14/11/2021,43,8864,3,65
15/11/2021,23,9957,3,66
16/11/2021,35,9698,3,86
17/11/2021,26,5924,3,89
18/11/2021,31,5688,3,24
19/11/2021,41,9338,3,16
20/11/2021,35,5605,3,55
21/11/2021,27,6241,3,55
22/11/2021,28,5562,3,64
23/11/2021,29,7523,3,14
24/11/2021,41,5630,3,71
25/11/2021,33,8826,3,58
26/11/2021,23,8223,3,9
27/11/2021,49,7561,3,29
28/11/2021,48,7711,3,64
29/11/2021,45,7853,3,23
30/11/2021,29,7303,3,62
01/12/2021,28,5530,3,65
02/12/2021,15,6972,3,44
03/12/2021,39,7787,3,41
04/12/2021,46,5620,3,72
05/12/2021,44,5573,3,50
06/12/2021,41,9255,3,0
07/12/2021,47,7966,3,24
08/12/2021,39,7330,3,8
09/12/2021,25,5185,3,32
10/12/2021,48,7032,3,86
11/12/2021,36,8949,3,62
12/12/2021,34,9283,3,0
13/12/2021,39,6993,3,45
14/12/2021,29,8832,3,47
15/12/2021,21,6621,3,44
16/12/2021,23,6635,3,48
17/12/2021,33,5154,3,40
18/12/2021,42,8434,3,51
19/12/2021,17,6585,3,71
20/12/2021,48,8427,3,3
21/12/2021,24,5316,3,16
22/12/2021,48,7974,3,53
23/12/2021,36,5959,3,75
24/12/2021,36,6861,3,72
25/12/2021,30,8919,3,2
26/12/2021,39,6982,3,34
27/12/2021,22,8211,3,69
28/12/2021,16,6352,3,96
29/12/2021,46,6679,3,19
30/12/2021,40,9358,3,20
31/12/2021,32,8304,3,38
01/01/2019,32,9000,4,23
02/01/2019,30,6625,4,45
03/01/2019,42,6211,4,9
04/01/2019,31,5958,4,5
05/01/2019,15,7176,4,95
06/01/2019,29,7040,4,28
07/01/2019,43,7566,4,49
08/01/2019,18,8565,4,6
09/01/2019,37,7998,4,92
10/01/2019,36,7733,4,9
11/01/2019,16,7571,4,96
12/01/2019,46,9642,4,55
13/01/2019,45,9578,4,79
14/01/2019,20,9695,4,46
15/01/2019,49,5817,4,86
16/01/2019,49,5186,4,61
17/01/2019,19,7969,4,10
18/01/2019,18,7308,4,68
19/01/2019,46,8835,4,27
20/01/2019,44,8120,4,1
21/01/2019,26,6906,4,54
22/01/2019,35,5532,4,98
23/01/2019,21,9834,4,7
24/01/2019,27,9976,4,9
25/01/2019,37,7637,4,81
26/01/2019,48,9986,4,6
27/01/2019,21,6414,4,99
28/01/2019,40,7481,4,11
29/01/2019,44,5850,4,89
30/01/2019,18,6633,4,24
31/01/2019,48,8256,4,22
01/02/2019,29,7503,4,29
02/02/2019,40,6216,4,100
03/02/2019,32,6041,4,93
04/02/2019,17,8072,4,40
05/02/2019,20,9470,4,12
06/02/2019,47,8561,4,41
07/02/2019,47,5312,4,83
08/02/2019,29,7867,4,37
09/02/2019,37,6708,4,38
10/02/2019,48,6816,4,18
11/02/2019,23,8157,4,44
12/02/2019,25,6561,4,49
13/02/2019,46,5732,4,95
14/02/2019,35,7247,4,29
15/02/2019,46,5359,4,50
16/02/2019,18,8144,4,43
17/02/2019,35,7846,4,37
18/02/2019,44,8070,4,3
19/02/2019,50,9813,4,99
20/02/2019,41,8373,4,78
21/02/2019,17,9864,4,72
22/02/2019,33,9184,4,65
23/02/2019,40,6695,4,20
24/02/2019,18,8555,4,67
25/02/2019,35,8106,4,15
26/02/2019,47,5607,4,73
27/02/2019,17,7729,4,43
28/02/2019,21,7707,4,51
01/03/2019,17,8758,4,64
02/03/2019,23,9557,4,21
03/03/2019,40,8267,4,82
04/03/2019,46,5899,4,83
05/03/2019,28,7061,4,24
06/03/2019,22,6025,4,68
07/03/2019,27,7926,4,4
08/03/2019,40,9090,4,56
09/03/2019,31,9427,4,70
10/03/2019,44,6208,4,42
11/03/2019,27,8716,4,74
12/03/2019,28,8029,4,89
13/03/2019,22,8414,4,60
14/03/2019,29,6008,4,40
15/03/2019,19,7326,4,56
16/03/2019,26,9091,4,41
17/03/2019,31,8882,4,92
18/03/2019,48,5571,4,97
19/03/2019,43,5022,4,96
20/03/2019,22,7612,4,70
21/03/2019,30,7669,4,37
22/03/2019,29,6805,4,72
23/03/2019,18,8749,4,17
24/03/2019,22,7443,4,100
25/03/2019,27,6877,4,83
26/03/2019,45,6729,4,37
27/03/2019,41,9250,4,58
28/03/2019,43,5675,4,86
29/03/2019,15,7115,4,25
30/03/2019,43,9575,4,4
31/03/2019,45,5306,4,34
01/04/2019,37,7962,4,4
02/04/2019,47,5428,4,52
03/04/2019,34,9719,4,86
04/04/2019,36,8410,4,49
05/04/2019,43,9822,4,86
06/04/2019,37,5549,4,25
07/04/2019,34,8003,4,81
08/04/2019,18,8567,4,88
09/04/2019,50,9773,4,44
10/04/2019,49,6470,4,81
11/04/2019,32,5752,4,94
12/04/2019,26,9516,4,68
13/04/2019,46,8819,4,97
14/04/2019,43,9821,4,59
15/04/2019,44,5853,4,16
16/04/2019,41,8236,4,50
17/04/2019,21,9110,4,44
18/04/2019,42,8972,4,65
19/04/2019,21,6629,4,20
20/04/2019,18,8534,4,99
21/04/2019,33,5319,4,22
22/04/2019,33,5644,4,90
23/04/2019,43,5341,4,68
24/04/2019,30,6366,4,66
25/04/2019,44,6496,4,75
26/04/2019,25,6911,4,87
27/04/2019,21,9839,4,82
28/04/2019,41,9921,4,38
29/04/2019,42,8400,4,94
30/04/2019,26,9697,4,73
01/05/2019,22,9296,4,57
02/05/2019,21,9686,4,98
03/05/2019,45,7987,4,1
04/05/2019,48,8504,4,65
05/05/2019,40,9878,4,50
06/05/2019,46,8342,4,77
07/05/2019,47,6239,4,19
08/05/2019,31,8265,4,89
09/05/2019,16,9780,4,93
10/05/2019,43,8284,4,52
11/05/2019,39,8858,4,28
12/05/2019,39,5770,4,85
13/05/2019,41,7125,4,0
14/05/2019,23,7572,4,41
15/05/2019,33,7823,4,1
16/05/2019,44,5626,4,54
17/05/2019,26,6956,4,27
18/05/2019,39,6488,4,19
19/05/2019,35,5396,4,88
20/05/2019,37,9842,4,40
21/05/2019,49,5006,4,44
22/05/2019,21,6816,4,59
23/05/2019,39,9684,4,15
24/05/2019,36,8192,4,16
25/05/2019,29,9063,4,46
26/05/2019,42,8450,4,63
27/05/2019,22,7202,4,78
28/05/2019,22,7363,4,98
29/05/2019,15,7979,4,40
30/05/2019,26,5039,4,40
31/05/2019,43,6138,4,25
01/06/2019,39,8225,4,41
02/06/2019,34,9424,4,88
03/06/2019,31,9015,4,45
04/06/2019,30,6586,4,79
05/06/2019,17,7116,4,91
06/06/2019,26,7169,4,93
07/06/2019,34,7849,4,89
08/06/2019,50,9341,4,63
09/06/2019,32,7465,4,89
10/06/2019,27,6301,4,53
11/06/2019,28,7105,4,6
12/06/2019,28,6627,4,49
13/06/2019,19,8768,4,81
14/06/2019,18,6766,4,65
15/06/2019,43,5962,4,34
16/06/2019,27,8180,4,27
17/06/2019,17,6746,4,27
18/06/2019,25,5072,4,63
19/06/2019,16,7190,4,55
20/06/2019,31,7231,4,52
21/06/2019,23,8269,4,72
22/06/2019,44,9921,4,62
23/06/2019,48,8264,4,18
24/06/2019,35,6530,4,41
25/06/2019,45,9140,4,50
26/06/2019,23,9352,4,21
27/06/2019,47,9766,4,5
28/06/2019,15,8979,4,90
29/06/2019,48,7561,4,53
30/06/2019,47,7732,4,39
01/07/2019,47,5091,4,49
02/07/2019,45,8043,4,50
03/07/2019,25,6343,4,13
04/07/2019,36,5524,4,79
05/07/2019,39,5457,4,62
06/07/2019,31,5130,4,96
07/07/2019,40,5759,4,94
08/07/2019,39,5644,4,57
09/07/2019,35,7347,4,15
10/07/2019,24,9555,4,86
11/07/2019,27,9227,4,13
12/07/2019,34,9593,4,72
13/07/2019,47,9693,4,78
14/07/2019,41,8424,4,18
15/07/2019,30,5362,4,47
16/07/2019,41,5247,4,39
17/07/2019,34,6678,4,37
18/07/2019,38,5366,4,27
19/07/2019,29,5760,4,46
20/07/2019,39,9507,4,69
21/07/2019,32,6755,4,53
